CustomerID,Recency,Frequency,Monetary,RFM_Level
13862.0,20,8,2209.36,STARS
15797.0,97,4,2207.4,REGULARS
15179.0,20,5,2206.95,STARS
13831.0,18,6,2202.99,STARS
17406.0,71,3,2200.42,REGULARS
15123.0,208,2,2199.31,LOST
16628.0,61,5,2188.05,REGULARS
15394.0,11,4,2183.54,REGULARS
14341.0,47,8,2182.28,REGULARS
12856.0,20,6,2179.93,STARS
12909.0,41,5,2178.67,REGULARS
12501.0,163,1,2169.39,LOST
12633.0,1,4,2163.98,REGULARS
13755.0,11,9,2161.35,STARS
12935.0,28,7,2160.7,REGULARS
16456.0,105,5,2158.37,REGULARS
14407.0,109,6,2157.73,REGULARS
16379.0,20,4,2157.4,REGULARS
13224.0,34,2,2155.95,REGULARS
16966.0,17,7,2154.97,STARS
17272.0,44,4,2148.63,REGULARS
14828.0,163,3,2139.76,LOST
12560.0,114,3,2134.01,REGULARS
17400.0,212,5,2129.96,LOST
13517.0,31,3,2128.42,REGULARS
14360.0,122,4,2128.23,REGULARS
16407.0,14,10,2126.93,STARS
14640.0,26,6,2125.08,REGULARS
15058.0,27,11,2124.99,REGULARS
13632.0,26,5,2121.27,REGULARS
18061.0,23,10,2119.41,STARS
18008.0,37,9,2116.19,REGULARS
14691.0,36,5,2114.33,REGULARS
13265.0,2,5,2107.66,STARS
18173.0,69,4,2106.84,REGULARS
18093.0,33,4,2106.52,REGULARS
14461.0,150,3,2103.06,REGULARS
14515.0,19,6,2102.09,STARS
17861.0,26,8,2100.8,REGULARS
15815.0,36,5,2100.6,REGULARS
13126.0,46,8,2099.64,REGULARS
12610.0,24,5,2099.54,REGULARS
16875.0,146,5,2095.53,REGULARS
17191.0,30,7,2095.13,REGULARS
18283.0,11,16,2094.88,STARS
14306.0,53,2,2093.32,REGULARS
13571.0,14,12,2092.32,STARS
17490.0,75,7,2092.32,REGULARS
13297.0,25,4,2089.85,REGULARS
18044.0,89,10,2088.6,REGULARS
14810.0,42,11,2087.88,REGULARS
16954.0,18,9,2085.08,STARS
18231.0,194,5,2083.27,LOST
14696.0,3,7,2078.95,STARS
14209.0,12,6,2073.43,STARS
18241.0,11,17,2073.09,STARS
18219.0,45,10,2069.77,REGULARS
14482.0,20,6,2068.15,STARS
12948.0,18,7,2064.95,STARS
12928.0,7,5,2062.7,STARS
16281.0,74,1,2062.06,REGULARS
14409.0,73,6,2059.45,REGULARS
12518.0,1,5,2056.89,STARS
17667.0,6,5,2055.51,STARS
14188.0,73,6,2054.36,REGULARS
16150.0,2,5,2053.02,STARS
17086.0,26,6,2050.08,REGULARS
17612.0,55,6,2048.45,REGULARS
14232.0,44,5,2048.07,REGULARS
17625.0,20,4,2047.0,REGULARS
13495.0,234,5,2044.87,LOST
17597.0,67,1,2044.37,REGULARS
17090.0,2,7,2043.95,STARS
13450.0,28,6,2043.72,REGULARS
14001.0,47,3,2043.08,REGULARS
12585.0,236,2,2040.1,LOST
13593.0,110,5,2037.08,REGULARS
18069.0,2,5,2036.67,STARS
17846.0,87,1,2033.1,REGULARS
13630.0,77,7,2031.78,REGULARS
16409.0,4,5,2028.88,STARS
17337.0,6,4,2027.87,REGULARS
16358.0,81,4,2027.5,REGULARS
14544.0,26,2,2024.45,REGULARS
15341.0,82,1,2020.52,REGULARS
14506.0,19,5,2012.17,STARS
15531.0,91,2,2007.44,REGULARS
15372.0,139,1,2007.4,REGULARS
16098.0,89,7,2005.63,REGULARS
14730.0,109,8,2005.06,REGULARS
14217.0,13,17,2004.98,STARS
14462.0,33,11,2004.02,REGULARS
17082.0,183,2,2003.85,LOST
15493.0,151,5,2001.8,REGULARS
18188.0,17,3,2001.04,REGULARS
13305.0,23,10,2000.86,STARS
16698.0,228,2,1998.0,LOST
17827.0,37,5,1995.46,REGULARS
18204.0,73,3,1993.7,REGULARS
17679.0,54,2,1992.11,REGULARS
17088.0,30,4,1991.01,REGULARS
13246.0,20,6,1987.3,STARS
13590.0,4,6,1981.92,STARS
13725.0,51,8,1980.56,REGULARS
17422.0,5,6,1979.37,STARS
16341.0,26,4,1971.87,REGULARS
17997.0,65,8,1970.67,REGULARS
12674.0,93,4,1970.6,REGULARS
17790.0,4,14,1965.55,STARS
17218.0,13,10,1960.72,STARS
15351.0,14,7,1960.11,STARS
14498.0,44,5,1957.32,REGULARS
12853.0,136,6,1957.1,REGULARS
17554.0,18,5,1952.45,STARS
14533.0,26,7,1949.72,REGULARS
14653.0,11,7,1947.55,STARS
15814.0,18,4,1945.33,REGULARS
15518.0,40,8,1942.45,REGULARS
14418.0,27,3,1937.25,REGULARS
14472.0,65,8,1936.84,REGULARS
15864.0,24,6,1936.32,REGULARS
15157.0,126,3,1936.07,REGULARS
12528.0,11,6,1933.48,STARS
14655.0,24,4,1932.23,REGULARS
14978.0,74,5,1931.42,REGULARS
16983.0,5,7,1931.25,STARS
13094.0,23,12,1927.32,STARS
16942.0,14,9,1920.59,STARS
15021.0,28,9,1914.82,REGULARS
17368.0,25,8,1912.67,REGULARS
14285.0,23,4,1910.01,REGULARS
16426.0,23,10,1908.25,STARS
17228.0,17,8,1906.09,STARS
14210.0,107,6,1905.84,REGULARS
15819.0,51,4,1905.45,REGULARS
14250.0,32,3,1904.05,REGULARS
12762.0,27,2,1898.52,REGULARS
17463.0,18,5,1896.41,STARS
17870.0,16,12,1894.35,STARS
14934.0,83,2,1890.94,REGULARS
12371.0,31,2,1887.96,REGULARS
15641.0,107,4,1887.2,REGULARS
16170.0,52,6,1885.05,REGULARS
13890.0,24,10,1883.81,REGULARS
16128.0,19,5,1880.22,STARS
17738.0,21,4,1879.05,REGULARS
15367.0,59,4,1877.59,REGULARS
17293.0,1,9,1875.11,STARS
16986.0,61,2,1873.2,REGULARS
13982.0,41,4,1871.81,REGULARS
16474.0,19,7,1871.5,STARS
17469.0,18,5,1870.97,STARS
16841.0,67,6,1869.82,REGULARS
14524.0,73,9,1867.68,REGULARS
17787.0,65,4,1865.19,REGULARS
16201.0,23,4,1863.47,REGULARS
14887.0,81,1,1862.0,REGULARS
12423.0,90,8,1859.31,REGULARS
17873.0,82,5,1859.16,REGULARS
14305.0,73,3,1858.96,REGULARS
12963.0,12,8,1856.63,STARS
16979.0,19,6,1852.0,STARS
13421.0,42,2,1851.08,REGULARS
12383.0,10,5,1850.56,STARS
12381.0,1,5,1845.31,STARS
17519.0,19,6,1844.02,STARS
18180.0,2,6,1843.75,STARS
12950.0,26,3,1843.0,REGULARS
17015.0,30,3,1842.56,REGULARS
16102.0,44,3,1842.14,REGULARS
16455.0,154,7,1841.18,REGULARS
14113.0,24,4,1840.42,REGULARS
14216.0,18,4,1839.3,REGULARS
13924.0,19,6,1838.85,STARS
14459.0,157,1,1837.92,REGULARS
18287.0,1,3,1837.28,REGULARS
13650.0,2,6,1836.34,STARS
15827.0,75,14,1836.09,REGULARS
13048.0,16,4,1835.91,REGULARS
14665.0,32,5,1835.7,REGULARS
16152.0,270,1,1829.04,LOST
15203.0,27,6,1827.8,REGULARS
18122.0,4,6,1826.21,STARS
17702.0,91,4,1824.37,REGULARS
16153.0,51,5,1824.23,REGULARS
17705.0,39,9,1823.52,REGULARS
16169.0,41,4,1822.97,REGULARS
17828.0,24,4,1820.09,REGULARS
17629.0,20,8,1814.12,STARS
15260.0,102,7,1810.77,REGULARS
13481.0,47,5,1804.56,REGULARS
17663.0,27,7,1802.91,REGULARS
15812.0,34,5,1801.14,REGULARS
16249.0,54,5,1800.07,REGULARS
13562.0,83,3,1799.33,REGULARS
13196.0,13,4,1797.78,REGULARS
17750.0,58,9,1797.57,REGULARS
17648.0,62,4,1797.5,REGULARS
12348.0,77,4,1797.24,REGULARS
18235.0,33,3,1796.48,REGULARS
13134.0,87,4,1793.58,REGULARS
18179.0,11,6,1793.17,STARS
13510.0,47,4,1791.56,REGULARS
16719.0,16,7,1790.42,STARS
12523.0,10,11,1789.77,STARS
14215.0,13,6,1789.72,STARS
14621.0,91,5,1788.36,REGULARS
13875.0,39,5,1786.79,REGULARS
14608.0,61,4,1785.15,REGULARS
14935.0,299,1,1784.71,LOST
15050.0,27,3,1782.09,REGULARS
16380.0,92,1,1780.59,REGULARS
15220.0,53,6,1778.96,REGULARS
17092.0,52,4,1777.78,REGULARS
12645.0,111,4,1775.18,REGULARS
17754.0,90,5,1772.26,REGULARS
15594.0,17,5,1771.78,STARS
15473.0,1,7,1771.2,STARS
17813.0,16,5,1770.88,STARS
14387.0,76,3,1770.56,REGULARS
16681.0,74,6,1770.34,REGULARS
13456.0,19,6,1766.72,STARS
15950.0,80,4,1765.51,REGULARS
16751.0,91,1,1764.72,REGULARS
12424.0,164,2,1760.96,LOST
12823.0,76,5,1759.5,REGULARS
12349.0,20,1,1757.55,REGULARS
15241.0,75,8,1756.44,REGULARS
16359.0,10,9,1750.92,STARS
13564.0,146,3,1749.02,REGULARS
13808.0,48,5,1747.66,REGULARS
15067.0,80,3,1744.76,REGULARS
13157.0,7,4,1741.22,REGULARS
14595.0,21,6,1740.6,STARS
17930.0,73,5,1740.48,REGULARS
17353.0,126,2,1740.0,REGULARS
17457.0,206,5,1737.7,LOST
14673.0,11,5,1736.4,STARS
17043.0,53,4,1735.18,REGULARS
16791.0,40,7,1721.78,REGULARS
17451.0,17,7,1721.4,STARS
14834.0,1,6,1720.3,STARS
15267.0,1,5,1717.36,STARS
17162.0,30,10,1715.46,REGULARS
13763.0,154,1,1714.96,REGULARS
17147.0,24,4,1714.59,REGULARS
14441.0,45,4,1712.89,REGULARS
12405.0,150,1,1710.39,REGULARS
15947.0,84,1,1708.24,REGULARS
12407.0,51,5,1708.12,REGULARS
16902.0,118,1,1706.88,REGULARS
15240.0,7,5,1706.57,STARS
16398.0,126,2,1705.8,REGULARS
17282.0,175,3,1703.41,LOST
12843.0,67,8,1702.26,REGULARS
16007.0,5,4,1701.94,REGULARS
13184.0,16,10,1701.29,STARS
17193.0,1,7,1699.3,STARS
13824.0,7,5,1698.94,STARS
16775.0,12,11,1695.66,STARS
12764.0,318,1,1693.88,LOST
14245.0,250,2,1693.45,LOST
15549.0,79,3,1693.26,REGULARS
16813.0,52,10,1692.98,REGULARS
16671.0,30,3,1692.27,REGULARS
15380.0,48,5,1690.26,REGULARS
17152.0,196,3,1689.5,LOST
12635.0,32,2,1689.18,REGULARS
13162.0,94,4,1688.29,REGULARS
13577.0,7,4,1687.6,REGULARS
16638.0,24,10,1680.72,REGULARS
13647.0,11,4,1678.12,REGULARS
13149.0,16,4,1676.06,REGULARS
17656.0,2,5,1674.69,STARS
16115.0,5,8,1667.97,STARS
12912.0,16,5,1662.3,STARS
12530.0,31,4,1662.28,REGULARS
13012.0,11,8,1661.84,STARS
15214.0,12,8,1661.44,STARS
15024.0,11,10,1661.33,STARS
15332.0,486,4,1661.06,LOST
12967.0,360,2,1660.9,LOST
14045.0,111,4,1659.75,REGULARS
15953.0,6,8,1659.38,STARS
15826.0,58,3,1654.31,REGULARS
14573.0,36,9,1653.42,REGULARS
17284.0,33,6,1652.58,REGULARS
16711.0,28,5,1651.03,REGULARS
14837.0,32,4,1649.5,REGULARS
13750.0,55,5,1647.26,REGULARS
12657.0,13,4,1643.18,REGULARS
15002.0,117,4,1641.76,REGULARS
13627.0,31,5,1638.47,REGULARS
12398.0,47,1,1635.66,REGULARS
15122.0,116,3,1633.78,REGULARS
14164.0,72,2,1631.77,REGULARS
17673.0,121,6,1629.12,REGULARS
12377.0,317,2,1628.12,LOST
16515.0,4,5,1627.13,STARS
14759.0,114,3,1625.97,REGULARS
16987.0,44,7,1625.05,REGULARS
13425.0,110,3,1624.21,REGULARS
15172.0,72,5,1624.05,REGULARS
14937.0,58,3,1621.88,REGULARS
17101.0,12,4,1621.73,REGULARS
14178.0,30,7,1620.93,REGULARS
16801.0,38,4,1619.73,REGULARS
18161.0,17,5,1618.69,STARS
14336.0,18,4,1614.91,REGULARS
16992.0,12,5,1614.31,STARS
15791.0,45,2,1612.69,REGULARS
14312.0,38,6,1611.59,REGULARS
13614.0,26,4,1610.46,REGULARS
14918.0,117,2,1610.15,REGULARS
12868.0,10,6,1607.06,STARS
16817.0,38,9,1604.75,REGULARS
12947.0,66,6,1603.99,REGULARS
16466.0,5,7,1603.46,STARS
14719.0,12,5,1602.13,STARS
14587.0,10,9,1601.14,STARS
15660.0,27,9,1600.86,REGULARS
16496.0,209,3,1599.52,LOST
13850.0,306,1,1595.48,LOST
17837.0,31,8,1593.38,REGULARS
16332.0,30,7,1593.2,REGULARS
16676.0,67,4,1592.12,REGULARS
14970.0,139,4,1592.06,REGULARS
15611.0,11,13,1591.45,REGULARS
18178.0,250,4,1590.81,LOST
14442.0,206,2,1589.82,LOST
12393.0,40,4,1582.6,REGULARS
15532.0,27,4,1580.93,REGULARS
12607.0,62,1,1579.51,REGULARS
13814.0,124,2,1579.12,REGULARS
16889.0,68,3,1578.67,REGULARS
13186.0,41,3,1575.89,REGULARS
13634.0,37,5,1575.16,REGULARS
13659.0,207,2,1573.2,LOST
17671.0,6,4,1572.71,REGULARS
16283.0,33,5,1570.81,REGULARS
12865.0,28,2,1568.23,REGULARS
15906.0,21,7,1567.69,REGULARS
15111.0,61,3,1567.48,REGULARS
17085.0,125,5,1566.65,REGULARS
17204.0,7,4,1564.56,REGULARS
18239.0,220,5,1561.61,LOST
14038.0,80,3,1560.38,REGULARS
16394.0,58,5,1555.34,REGULARS
13313.0,24,5,1555.32,REGULARS
16369.0,20,3,1553.66,REGULARS
15620.0,58,3,1553.18,REGULARS
15117.0,16,5,1551.78,REGULARS
13320.0,67,4,1548.7,REGULARS
14229.0,53,3,1547.2,REGULARS
14704.0,5,9,1546.91,REGULARS
16790.0,18,6,1545.62,REGULARS
13397.0,74,5,1544.13,REGULARS
15701.0,75,4,1542.14,REGULARS
12818.0,263,1,1542.08,LOST
16365.0,4,9,1540.42,REGULARS
17159.0,23,3,1538.88,REGULARS
13849.0,53,2,1537.95,REGULARS
12877.0,26,12,1535.77,REGULARS
15392.0,2,4,1535.53,REGULARS
15625.0,105,4,1534.26,REGULARS
13107.0,46,4,1531.62,REGULARS
12759.0,54,3,1531.44,REGULARS
14321.0,12,5,1530.75,REGULARS
14567.0,58,2,1530.36,REGULARS
15916.0,18,8,1528.09,REGULARS
16244.0,6,2,1522.75,REGULARS
16434.0,49,7,1522.25,REGULARS
16066.0,18,5,1521.87,REGULARS
13764.0,72,3,1521.76,REGULARS
13213.0,58,5,1520.58,REGULARS
16880.0,65,7,1519.08,REGULARS
14267.0,164,3,1516.24,LOST
13791.0,170,2,1516.0,LOST
16748.0,19,5,1515.9,REGULARS
16053.0,94,2,1511.95,REGULARS
16910.0,11,8,1510.06,REGULARS
16279.0,23,3,1509.58,REGULARS
16016.0,17,8,1508.76,REGULARS
15265.0,34,2,1506.12,REGULARS
12937.0,17,4,1504.27,REGULARS
15530.0,23,4,1502.35,REGULARS
16762.0,21,3,1501.38,REGULARS
13810.0,30,3,1499.01,REGULARS
17571.0,52,4,1498.51,REGULARS
14414.0,93,7,1496.98,REGULARS
16755.0,116,3,1496.83,REGULARS
17002.0,87,3,1493.73,REGULARS
15057.0,99,2,1489.5,REGULARS
13110.0,55,7,1488.67,REGULARS
13692.0,26,3,1488.32,REGULARS
14963.0,11,5,1487.8,REGULARS
17553.0,306,1,1487.6,LOST
16395.0,62,5,1486.9,REGULARS
14878.0,5,9,1485.54,REGULARS
14758.0,146,4,1484.06,REGULARS
18016.0,76,5,1483.56,REGULARS
15427.0,49,3,1483.14,REGULARS
17590.0,19,3,1479.22,REGULARS
14403.0,143,4,1475.81,REGULARS
15983.0,24,4,1475.02,REGULARS
12826.0,61,7,1474.72,REGULARS
14404.0,110,6,1474.32,REGULARS
14246.0,112,3,1474.06,REGULARS
15128.0,62,4,1471.0,REGULARS
16348.0,80,7,1469.45,REGULARS
14875.0,109,2,1465.32,REGULARS
12882.0,11,2,1463.04,REGULARS
14233.0,6,4,1462.72,REGULARS
14541.0,1,8,1461.65,REGULARS
17063.0,23,7,1461.14,REGULARS
16059.0,73,6,1459.86,REGULARS
16996.0,64,6,1456.96,REGULARS
13309.0,2,5,1456.79,REGULARS
13477.0,6,6,1454.58,REGULARS
15987.0,14,7,1451.28,REGULARS
14740.0,199,3,1448.21,LOST
15426.0,21,5,1447.39,REGULARS
14591.0,17,4,1447.14,REGULARS
17073.0,19,4,1446.09,REGULARS
13717.0,58,6,1445.01,REGULARS
13461.0,140,3,1445.0,REGULARS
17175.0,5,4,1443.69,REGULARS
15478.0,42,2,1441.42,REGULARS
15858.0,17,5,1438.85,REGULARS
14071.0,21,8,1438.82,REGULARS
13159.0,52,4,1437.85,REGULARS
14566.0,112,1,1432.0,REGULARS
16503.0,97,4,1431.93,REGULARS
13475.0,189,4,1431.78,LOST
16103.0,81,6,1429.64,REGULARS
16271.0,17,5,1429.24,REGULARS
14035.0,30,5,1428.02,REGULARS
15681.0,27,5,1426.16,REGULARS
15106.0,6,5,1422.52,REGULARS
16463.0,23,4,1422.4,REGULARS
16571.0,28,3,1421.69,REGULARS
14019.0,48,3,1421.61,REGULARS
14901.0,2,9,1421.29,REGULARS
14443.0,55,4,1420.2,REGULARS
17288.0,11,7,1419.73,REGULARS
16173.0,17,6,1418.32,REGULARS
15444.0,11,2,1418.26,REGULARS
17856.0,121,4,1418.03,REGULARS
18116.0,236,8,1418.03,LOST
14649.0,36,4,1417.29,REGULARS
14748.0,36,5,1415.75,REGULARS
16012.0,157,3,1415.29,REGULARS
16245.0,25,3,1413.66,REGULARS
17004.0,48,2,1412.94,REGULARS
15237.0,80,4,1412.32,REGULARS
15596.0,97,5,1406.59,REGULARS
17083.0,100,3,1405.78,REGULARS
15563.0,24,4,1400.44,REGULARS
14741.0,13,6,1400.34,REGULARS
18202.0,201,3,1396.99,LOST
13995.0,17,5,1393.69,REGULARS
17354.0,52,1,1393.06,REGULARS
15810.0,80,4,1391.98,REGULARS
15051.0,4,3,1391.61,REGULARS
13414.0,135,3,1390.5,REGULARS
13516.0,23,3,1389.41,REGULARS
15898.0,121,5,1388.88,REGULARS
16539.0,152,4,1388.81,REGULARS
15453.0,58,7,1388.37,REGULARS
15134.0,16,8,1387.99,REGULARS
12952.0,45,4,1387.79,REGULARS
17676.0,1,6,1387.68,REGULARS
12775.0,19,5,1386.04,REGULARS
13308.0,24,3,1385.51,REGULARS
18167.0,25,3,1384.86,REGULARS
17311.0,80,2,1384.85,REGULARS
13572.0,207,1,1384.25,LOST
14507.0,25,6,1383.18,REGULARS
14116.0,21,5,1382.74,REGULARS
16389.0,55,4,1382.07,REGULARS
16726.0,28,5,1382.02,REGULARS
17621.0,23,3,1379.9,REGULARS
12886.0,250,2,1378.4,LOST
15569.0,40,5,1375.71,REGULARS
16669.0,25,3,1374.87,REGULARS
14434.0,23,6,1372.8,REGULARS
15095.0,105,4,1370.6,REGULARS
13813.0,32,4,1366.86,REGULARS
14897.0,2,4,1366.38,REGULARS
13396.0,61,2,1360.99,REGULARS
14102.0,13,5,1360.28,REGULARS
15411.0,28,4,1358.88,REGULARS
13232.0,5,7,1357.6,REGULARS
17054.0,30,5,1356.33,REGULARS
14859.0,14,4,1353.74,REGULARS
14064.0,6,5,1353.74,REGULARS
15116.0,19,4,1352.75,REGULARS
16079.0,18,3,1352.0,REGULARS
16493.0,81,4,1351.63,REGULARS
12770.0,212,1,1351.45,LOST
12646.0,51,2,1346.97,REGULARS
14154.0,241,2,1345.62,LOST
15398.0,18,2,1345.53,REGULARS
12463.0,7,4,1344.78,REGULARS
17372.0,42,8,1342.68,REGULARS
16317.0,3,3,1341.65,REGULARS
13743.0,2,7,1341.6,REGULARS
18177.0,122,6,1341.42,REGULARS
16045.0,3,4,1340.7,REGULARS
13501.0,290,1,1340.32,LOST
15734.0,116,2,1339.45,REGULARS
12620.0,16,3,1339.41,REGULARS
15059.0,42,9,1337.72,REGULARS
16110.0,47,3,1337.48,REGULARS
12919.0,4,6,1335.19,REGULARS
15680.0,11,3,1333.68,REGULARS
17932.0,6,3,1331.57,REGULARS
12676.0,26,6,1331.39,REGULARS
16295.0,1,4,1328.55,REGULARS
15146.0,166,2,1327.16,LOST
17633.0,33,4,1324.84,REGULARS
12854.0,7,3,1324.5,REGULARS
17095.0,24,3,1324.16,REGULARS
16370.0,66,4,1320.56,REGULARS
14794.0,11,7,1319.91,REGULARS
13168.0,201,4,1319.19,LOST
16083.0,102,2,1317.62,REGULARS
12526.0,55,3,1316.66,REGULARS
14921.0,91,2,1316.07,REGULARS
12576.0,131,5,1315.83,REGULARS
14511.0,13,5,1314.81,REGULARS
16464.0,21,3,1314.68,REGULARS
14973.0,109,3,1314.45,REGULARS
14738.0,6,7,1314.45,REGULARS
16040.0,150,3,1313.55,REGULARS
12364.0,42,4,1313.1,REGULARS
12516.0,5,2,1312.06,REGULARS
14856.0,58,3,1311.38,REGULARS
14477.0,21,4,1309.6,REGULARS
16120.0,31,4,1309.14,REGULARS
14047.0,75,5,1308.61,REGULARS
13328.0,318,1,1308.48,LOST
14297.0,19,4,1305.33,REGULARS
12507.0,136,3,1304.81,REGULARS
16744.0,13,7,1304.76,REGULARS
17919.0,2,1,1304.04,REGULARS
15813.0,209,2,1303.91,LOST
14898.0,25,6,1303.52,REGULARS
15108.0,143,4,1300.25,REGULARS
15494.0,23,2,1299.23,REGULARS
12488.0,11,3,1298.66,REGULARS
12372.0,36,3,1298.04,REGULARS
15602.0,24,9,1297.87,REGULARS
16929.0,19,7,1295.39,REGULARS
16224.0,59,4,1295.3,REGULARS
15621.0,13,4,1293.03,REGULARS
16101.0,72,1,1290.7,REGULARS
15171.0,10,1,1289.5,REGULARS
15136.0,24,4,1286.7,REGULARS
16949.0,42,6,1286.27,REGULARS
17350.0,47,4,1286.07,REGULARS
17802.0,5,3,1285.04,REGULARS
16899.0,21,6,1281.56,REGULARS
13878.0,56,1,1281.53,REGULARS
13538.0,33,7,1280.85,REGULARS
16951.0,131,3,1277.75,REGULARS
16692.0,258,2,1276.0,LOST
17019.0,13,4,1272.61,REGULARS
12394.0,154,2,1272.48,REGULARS
12630.0,11,2,1270.88,REGULARS
14669.0,7,3,1269.99,REGULARS
13492.0,97,3,1269.84,REGULARS
13431.0,2,2,1269.1,REGULARS
14916.0,72,4,1268.98,REGULARS
15199.0,31,4,1268.7,REGULARS
16660.0,18,4,1267.65,REGULARS
17037.0,89,1,1267.32,REGULARS
17158.0,153,3,1266.97,REGULARS
14105.0,241,1,1266.23,LOST
13989.0,215,2,1266.08,LOST
16842.0,70,3,1264.19,REGULARS
15497.0,19,2,1262.2,REGULARS
15009.0,14,3,1261.78,REGULARS
16688.0,12,4,1260.86,REGULARS
17388.0,6,4,1259.56,REGULARS
17412.0,25,7,1258.06,REGULARS
13151.0,297,1,1257.87,LOST
14931.0,24,5,1257.68,REGULARS
16639.0,122,3,1257.51,REGULARS
17481.0,17,4,1255.59,REGULARS
13848.0,124,3,1255.0,REGULARS
17262.0,54,5,1253.36,REGULARS
14698.0,17,5,1250.76,REGULARS
14383.0,165,3,1247.69,LOST
12689.0,27,2,1247.61,REGULARS
13029.0,91,3,1247.5,REGULARS
15004.0,149,1,1246.32,REGULARS
12494.0,17,7,1246.1,REGULARS
13860.0,16,5,1245.9,REGULARS
14428.0,81,5,1244.83,REGULARS
16531.0,24,7,1244.59,REGULARS
17584.0,247,2,1242.3,LOST
17588.0,102,3,1240.2,REGULARS
17731.0,81,4,1240.11,REGULARS
12985.0,30,2,1239.38,REGULARS
13476.0,180,2,1238.47,LOST
14893.0,11,2,1237.85,REGULARS
13931.0,216,2,1237.53,LOST
15201.0,89,5,1236.54,REGULARS
14684.0,27,5,1236.28,REGULARS
15376.0,42,3,1233.36,REGULARS
15910.0,17,8,1232.18,REGULARS
18080.0,20,2,1231.5,REGULARS
18171.0,1,5,1231.31,REGULARS
14913.0,38,4,1227.43,REGULARS
12997.0,2,4,1226.89,REGULARS
12412.0,76,3,1226.88,REGULARS
17774.0,147,4,1225.41,REGULARS
15841.0,74,4,1224.06,REGULARS
13208.0,1,6,1223.9,REGULARS
16794.0,5,10,1222.71,REGULARS
14745.0,114,5,1220.26,REGULARS
15227.0,128,5,1219.4,REGULARS
13491.0,40,10,1215.82,REGULARS
17410.0,1,5,1214.72,REGULARS
13055.0,67,3,1214.41,REGULARS
18263.0,27,3,1213.16,REGULARS
13918.0,51,2,1212.84,REGULARS
16653.0,18,2,1212.66,REGULARS
12464.0,12,8,1212.05,REGULARS
17653.0,33,4,1207.56,REGULARS
15737.0,16,8,1205.12,REGULARS
16800.0,13,1,1201.49,REGULARS
13158.0,3,4,1201.06,REGULARS
17320.0,102,3,1200.62,REGULARS
17800.0,38,9,1199.01,REGULARS
15605.0,32,5,1198.23,REGULARS
13118.0,21,5,1197.81,REGULARS
13211.0,12,3,1197.42,REGULARS
16042.0,24,5,1197.27,REGULARS
17867.0,91,6,1197.1,REGULARS
14487.0,28,6,1196.33,REGULARS
17720.0,28,4,1195.94,REGULARS
17526.0,213,4,1195.9,LOST
15145.0,45,4,1194.73,REGULARS
12611.0,54,1,1193.32,REGULARS
13882.0,13,5,1191.13,REGULARS
12462.0,20,2,1189.59,REGULARS
16612.0,3,4,1187.66,REGULARS
15630.0,47,2,1186.35,REGULARS
13752.0,97,6,1186.28,REGULARS
17058.0,83,3,1179.89,REGULARS
16950.0,58,3,1178.56,REGULARS
12885.0,125,3,1175.22,REGULARS
12640.0,25,3,1174.58,REGULARS
15306.0,124,3,1174.35,REGULARS
14857.0,31,2,1173.12,REGULARS
13611.0,32,3,1171.8,REGULARS
18168.0,70,6,1169.94,REGULARS
12358.0,4,2,1168.06,REGULARS
13500.0,25,3,1166.77,REGULARS
14737.0,182,3,1164.55,LOST
14261.0,52,2,1163.45,REGULARS
14447.0,20,5,1163.23,REGULARS
16714.0,220,3,1161.53,LOST
12546.0,48,2,1161.5,REGULARS
15088.0,23,2,1160.07,REGULARS
17348.0,16,5,1159.52,REGULARS
13499.0,19,5,1159.11,REGULARS
16184.0,6,6,1158.79,REGULARS
14723.0,12,6,1158.3,REGULARS
13744.0,216,2,1156.36,LOST
16637.0,62,4,1154.47,REGULARS
16062.0,7,4,1153.62,REGULARS
12710.0,203,3,1149.02,LOST
17505.0,207,2,1145.84,LOST
16766.0,38,2,1145.6,REGULARS
12769.0,240,1,1143.6,LOST
17770.0,36,5,1143.27,REGULARS
18125.0,61,4,1142.99,REGULARS
15985.0,125,2,1142.42,REGULARS
16270.0,355,1,1141.24,LOST
13330.0,124,3,1140.93,REGULARS
13819.0,39,3,1140.35,REGULARS
16172.0,7,5,1140.21,REGULARS
17135.0,18,7,1139.73,REGULARS
17500.0,19,3,1138.0,REGULARS
17302.0,16,5,1135.63,REGULARS
17242.0,5,2,1135.04,REGULARS
15489.0,6,3,1134.28,REGULARS
16989.0,4,6,1133.25,REGULARS
17585.0,111,4,1133.07,REGULARS
13282.0,20,3,1132.14,REGULARS
13772.0,183,3,1132.13,LOST
13310.0,30,3,1132.03,REGULARS
13610.0,14,7,1131.88,REGULARS
15500.0,20,4,1131.56,REGULARS
13447.0,25,3,1129.14,REGULARS
14824.0,12,4,1127.71,REGULARS
12609.0,80,3,1126.85,REGULARS
14708.0,126,3,1126.37,REGULARS
17470.0,46,5,1125.07,REGULARS
14129.0,19,5,1123.86,REGULARS
15436.0,14,3,1122.53,REGULARS
13486.0,80,3,1122.41,REGULARS
17562.0,16,7,1122.38,REGULARS
16807.0,128,3,1121.59,REGULARS
16086.0,31,5,1121.39,REGULARS
15730.0,124,3,1120.88,REGULARS
17894.0,73,8,1119.81,REGULARS
14276.0,5,3,1119.74,REGULARS
13064.0,2,4,1119.49,REGULARS
12842.0,72,2,1118.99,REGULARS
